Sentence_id,Type
UAEREQ51479,Requirement
COGREQ23202,Requirement
COGEXP31620,Experience
GERRES12305,Responsibility
INDRES33232,Responsibility
GERRES15343,Requirement
PHEEXP33528,Experience
HONEXP9752,Experience
HONREQ37522,Requirement
COGEXP11438,Experience
UAERES19902,Responsibility
HONREQ14524,Requirement
INDREQ28113,Requirement
HONEDU19323,Responsibility
PHERES13988,Responsibility
UAEEXP32024,Experience
GERSSK40573,SoftSkill
GERRES4055,Responsibility
GERSSK17665,Skill
INDREQ1197,Requirement
PHERES35700,Responsibility
PHEREQ10909,Responsibility
GEREXP32182,Experience
GERRES8502,Responsibility
PHERES41481,Responsibility
UAERES6363,Responsibility
UAERES27370,Responsibility
PHEREQ9869,Requirement
PHEREQ19183,Requirement
INDRES2747,Responsibility
COGEDU1475,Education
UAEEDU1824,Education
COGSKL15956,Requirement
PHEEXP38399,Experience
HONEDU10369,Responsibility
COGSKL48894,Responsibility
PHESKL12115,Skill
COGEDU10288,Education
UAERES9487,Responsibility
UAESSK49282,SoftSkill
INDSSK5462,Responsibility
INDSSK8774,SoftSkill
COGEXP49120,Experience
UAESSK41981,SoftSkill
INDREQ30410,Requirement
INDEDU22949,Education
UAEEDU31596,Education
GERREQ1550,Requirement
HONRES7698,Responsibility
UAEEXP28888,Experience
PHESKL20399,Requirement
HONRES16224,Skill
HONRES26580,Responsibility
HONEDU41011,Education
UAEREQ7812,Requirement
INDEXP4587,Experience
GERSSK3112,SoftSkill
HONSSK49254,SoftSkill
GERRES27113,Responsibility
UAESKL43345,Skill
GERSKL17876,SoftSkill
PHESSK16211,Skill
PHESSK21690,SoftSkill
GERREQ8537,Requirement
COGRES28312,Responsibility
INDREQ10972,Requirement
COGEXP11437,Experience
UAERES19536,SoftSkill
INDRES25823,Responsibility
COGEXP39121,Experience
HONRES14065,Responsibility
HONRES8236,SoftSkill
PHERES14594,Responsibility
PHEEDU7735,Education
HONSSK1935,Responsibility
UAEEDU10406,Education
HONREQ4331,Skill
HONRES45915,Responsibility
UAEREQ34015,Requirement
PHERES2160,Responsibility
INDSSK9841,SoftSkill
HONREQ16889,Skill
GEREDU44650,SoftSkill
INDREQ12638,Requirement
HONRES46283,Responsibility
PHESKL4839,Responsibility
PHERES27415,Responsibility
HONSSK5257,Responsibility
PHERES18561,Responsibility
INDRES52262,Responsibility
UAESKL32596,Skill
COGEDU39673,Responsibility
HONEXP37476,Experience
PHESSK15863,SoftSkill
HONREQ172,Requirement
GERSKL1978,Responsibility
PHESKL17994,Responsibility
PHEREQ52333,Requirement
PHERES18038,Responsibility
HONRES22017,Responsibility
PHESSK45594,Responsibility
HONREQ14230,Requirement
INDRES2365,Responsibility
PHEREQ13252,Requirement
HONRES5778,SoftSkill
HONRES18012,Responsibility
COGREQ50656,Requirement
COGREQ37903,Responsibility
GERRES8990,Responsibility
HONRES42919,Responsibility
HONREQ20561,Requirement
HONREQ36638,Requirement
INDREQ2070,Requirement
GERSKL35509,Skill
HONREQ7042,Requirement
HONSSK15818,SoftSkill
PHESSK3786,SoftSkill
HONREQ20500,Requirement
COGREQ43192,Requirement
INDRES4697,Responsibility
PHEEXP31573,Experience
PHEREQ13350,Requirement
HONSKL38516,Requirement
UAEREQ51355,Requirement
HONEXP33408,Experience
GERREQ39456,Responsibility
GERRES36688,Skill
UAESKL28398,Requirement
COGEDU29063,Education
COGREQ20823,Skill
PHEREQ10743,Requirement
INDREQ46682,Requirement
INDSSK3428,Requirement
PHESSK5389,SoftSkill
INDSSK46558,SoftSkill
INDEXP1423,Experience
PHEREQ14855,SoftSkill
INDREQ51010,Requirement
PHEREQ11089,Requirement
HONSKL19167,Requirement
UAESSK21976,SoftSkill
UAEEXP13524,Experience
COGEXP43424,Experience
PHESKL26169,SoftSkill
HONREQ52681,Requirement
COGEDU46515,Responsibility
GERRES45017,Responsibility
INDSSK16275,SoftSkill
HONREQ12030,Requirement
UAEREQ2280,Responsibility
COGSKL6935,Requirement
INDREQ20718,Requirement
COGRES49966,Responsibility
COGREQ31493,Responsibility
INDSKL25824,Skill
INDSSK45433,SoftSkill
UAEEDU23928,Education
HONSKL8019,Requirement
HONSSK7273,SoftSkill
PHESSK18198,Responsibility
HONREQ33603,Responsibility
GEREXP44285,Responsibility
COGRES43857,Responsibility
COGSKL1461,Requirement
COGREQ23681,Requirement
PHERES18746,Responsibility
HONEDU8809,Education
INDRES22094,Responsibility
HONREQ2688,SoftSkill
HONRES26099,Responsibility
UAERES49119,Responsibility
PHERES6855,Skill
GEREXP25425,Responsibility
INDRES5177,Responsibility
GERSSK11690,SoftSkill
HONSSK16468,SoftSkill
HONEXP1966,Experience
PHESKL3329,Requirement
COGREQ21294,Responsibility
UAEREQ49140,Responsibility
GERRES1443,Responsibility
GERRES2362,Responsibility
PHEEDU17307,Education
HONEXP5531,Experience
PHERES48632,Responsibility
PHERES4527,Requirement
HONSSK2744,SoftSkill
COGEXP30469,Experience
UAERES29820,Responsibility
UAESSK20079,Responsibility
PHERES8733,Responsibility
GERSKL37861,Skill
INDRES18887,Responsibility
PHEREQ7526,Requirement
GERRES18882,Responsibility
GERSSK33355,SoftSkill
COGREQ19926,Requirement
UAEEDU26087,SoftSkill
GERRES21273,Responsibility
PHERES34153,Responsibility
PHEREQ32903,Requirement
HONEXP17416,Experience
UAERES34634,Responsibility
PHEREQ5135,Requirement
UAERES2184,Responsibility
UAESKL9827,Requirement
COGSSK1391,SoftSkill
PHERES9504,Responsibility
HONEDU25660,Education
HONRES6142,Responsibility
COGEDU14794,Education
HONRES36825,Responsibility
GERSKL6340,Skill
HONSSK19392,SoftSkill
HONRES47425,Responsibility
PHEEDU29714,Requirement
PHEREQ46625,Requirement
COGRES1923,Responsibility
GERSSK10396,Responsibility
PHEEXP42985,Requirement
HONRES19990,Responsibility
UAESSK4997,SoftSkill
PHEREQ19214,SoftSkill
COGSSK21817,Requirement
COGRES615,Responsibility
HONRES1216,Responsibility
HONEXP14407,Experience
COGRES10176,Responsibility
HONRES43631,Responsibility
INDEXP8468,Experience
UAEREQ16060,Requirement
GERRES7882,Responsibility
INDREQ22822,Requirement
HONSKL20311,Experience
INDSKL31131,Requirement
UAESKL29870,Responsibility
GERSSK1208,Responsibility
GEREXP28540,Experience
COGRES6989,Requirement
INDEDU18609,Education
UAERES10806,Responsibility
GERRES3509,Responsibility
UAESSK12894,SoftSkill
GERRES36807,Responsibility
INDREQ7539,Requirement
UAERES1539,Responsibility
PHERES3439,Responsibility
COGSSK30999,SoftSkill
GEREXP34804,Responsibility
PHESSK24024,Responsibility
UAEEXP28622,Experience
COGRES50417,Responsibility
INDEXP30701,Experience
INDEXP40611,Experience
INDSSK13646,Responsibility
UAESSK36877,SoftSkill
INDSKL47199,Requirement
GEREXP18731,Experience
INDREQ532,Requirement
UAESKL52090,Responsibility
HONSSK535,SoftSkill
GEREXP21814,Experience
HONRES53320,Responsibility
COGREQ35817,Requirement
PHEEXP15005,Experience
GERRES32321,Requirement
UAEEXP6179,Experience
PHEEDU18373,Education
HONRES49615,Responsibility
COGSSK14764,SoftSkill
PHEEXP20997,Experience
PHESSK9067,Skill
UAEEXP31929,Experience
INDRES4703,Responsibility
COGRES34737,Responsibility
GERREQ5012,Skill
INDRES30523,Responsibility
UAESSK11073,SoftSkill
UAEREQ25586,SoftSkill
PHEEXP12930,Experience
COGRES6131,Skill
GERSSK35076,Requirement
PHEREQ12710,Requirement
UAESKL6120,Skill
COGSSK24480,Responsibility
INDSSK29947,SoftSkill
UAEEXP8239,Experience
PHEEXP33653,Requirement
HONREQ40091,Education
INDSSK612,Skill
UAESSK12773,SoftSkill
INDSSK11251,SoftSkill
INDREQ30390,Requirement
PHERES48313,Responsibility
PHESSK32080,SoftSkill
GERSKL3813,Skill
COGSKL11810,Skill
HONRES2187,Responsibility
HONEXP25452,Experience
INDSKL5144,Skill
INDEDU10794,Education
PHEEXP7211,Experience
INDSSK15825,SoftSkill
COGRES33048,Responsibility
COGSSK11896,SoftSkill
PHEEXP19490,Experience
HONEDU50994,Education
UAEREQ7330,Requirement
GEREXP1091,Experience
COGRES6436,Responsibility
UAERES18241,Responsibility
COGSSK19152,Requirement
COGREQ4330,Requirement
UAERES42324,Responsibility
HONRES42463,Responsibility
HONREQ5682,Requirement
HONREQ34931,Requirement
GEREDU37814,Responsibility
GERREQ14062,Responsibility
INDREQ913,Requirement
HONEXP40163,Experience
PHERES17932,Responsibility
COGRES17575,Skill
HONREQ9026,Responsibility
COGRES31354,Skill
HONREQ52137,Requirement
INDSSK29062,SoftSkill
GEREDU36463,Education
COGEXP38608,Experience
COGSSK44931,SoftSkill
UAEREQ12160,Responsibility
GERSSK19451,SoftSkill
COGSSK3026,SoftSkill
HONSSK12932,SoftSkill
COGEXP21151,Experience
INDEXP29698,Experience
GEREDU42691,Skill
GEREXP19689,Experience
GERREQ15686,Responsibility
INDEXP21876,Experience
UAEREQ4064,SoftSkill
PHESKL20085,Requirement
COGREQ32973,Requirement
HONREQ13941,Requirement
UAESSK52659,SoftSkill
UAEREQ7625,Requirement
COGREQ40061,Responsibility
UAEEXP6076,Experience
UAERES9047,Responsibility
PHERES7961,Responsibility
UAEREQ2816,Responsibility
UAEREQ7737,Requirement
COGSKL31395,Skill
PHERES39596,Responsibility
PHEREQ18086,Requirement
COGRES13108,Responsibility
HONREQ13872,Requirement
HONEXP17990,Experience
COGRES42807,Responsibility
PHEEXP1333,Responsibility
UAERES13446,Responsibility
COGREQ51261,Requirement
GEREXP20158,Experience
UAESKL7972,Responsibility
GEREDU15057,Education
COGRES42448,Responsibility
GERRES5016,Responsibility
PHEEXP50286,Experience
INDRES39833,Responsibility
COGRES51239,Responsibility
INDSKL40712,Responsibility
PHERES42819,Responsibility
INDEXP6761,Experience
PHEREQ23910,Requirement
HONSKL19885,Responsibility
GERREQ23208,Requirement
INDREQ17845,Responsibility
HONSSK41861,Skill
PHEREQ15680,Requirement
INDREQ17197,SoftSkill
PHERES43935,Responsibility
COGSSK18506,SoftSkill
INDRES9327,Responsibility
PHEEXP6793,Experience
PHEEXP42057,Experience
PHERES47944,Requirement
UAESSK6188,SoftSkill
GEREXP46639,Experience
INDREQ42991,Requirement
COGRES7135,Responsibility
COGRES28894,Responsibility
UAEREQ42268,Requirement
INDEXP36981,Experience
GEREDU38704,Requirement
GERREQ10581,Requirement
UAEREQ33819,SoftSkill
UAERES41161,Responsibility
HONRES20245,Responsibility
UAERES21189,Responsibility
INDSSK51341,Requirement
INDREQ22089,Skill
GERSSK23096,SoftSkill
UAEEXP48052,Experience
GEREXP11714,Experience
PHEEDU35151,Education
GERSSK10896,Skill
INDRES43603,SoftSkill
UAERES28441,Responsibility
GERRES40496,Responsibility
PHESSK7337,Responsibility
INDSSK9715,SoftSkill
INDREQ10073,Requirement
HONEXP27121,Experience
HONEXP34497,Experience
INDSSK19825,Requirement
PHEREQ39738,Requirement
COGREQ882,Responsibility
GERRES10982,Responsibility
HONRES16509,Responsibility
COGRES51504,Responsibility
COGREQ11627,Requirement
INDEDU12648,Responsibility
HONRES44043,Responsibility
COGREQ23186,Requirement
UAERES22243,Responsibility
INDEXP15809,Experience
COGEDU12942,Education
HONRES7125,Responsibility
HONREQ7166,Education
HONRES32740,Responsibility
PHESSK2663,Responsibility
INDRES20936,Responsibility
COGEDU50114,Education
PHEREQ52394,Responsibility
INDRES15157,Responsibility
PHEEDU15094,SoftSkill
PHERES50591,Responsibility
COGEXP7842,Experience
UAERES35254,Responsibility
INDSKL13278,Skill
INDEXP24964,Experience
PHEEXP9341,Experience
HONEXP7650,Education
GERSSK8817,Requirement
COGREQ186,Requirement
UAEEXP6609,Experience
GERSKL594,Responsibility
HONEXP52991,Experience
GERSSK23064,SoftSkill
GERSSK12595,Requirement
PHEREQ12014,Requirement
PHEREQ10771,Skill
GERSKL19165,SoftSkill
INDRES17810,Responsibility
PHESKL8449,Responsibility
UAESSK14202,SoftSkill
HONEXP25350,Experience
HONSKL40918,Responsibility
HONREQ48744,Requirement
UAESSK7071,SoftSkill
UAEEXP45331,Experience
COGSSK12742,Responsibility
COGREQ17963,Requirement
INDRES35688,Responsibility
UAERES12505,Responsibility
HONEDU5209,Education
GERREQ19368,Responsibility
HONEXP14435,Experience
HONSKL42867,SoftSkill
HONREQ21053,Requirement
UAEREQ21704,Responsibility
INDSKL22729,SoftSkill
PHERES1957,Responsibility
GERSSK30859,Responsibility
PHEEDU32926,Education
UAEEDU39637,Requirement
GERSSK3359,Requirement
UAEEDU23942,Requirement
GERRES2467,Responsibility
GERRES47161,Responsibility
HONEXP50051,Experience
INDSKL9141,Skill
UAEEDU13176,Education
COGREQ35864,Skill
PHEEDU45093,Education
INDREQ18665,Requirement
INDRES16190,Responsibility
HONRES7945,Responsibility
PHEEXP9280,Experience
GERREQ52032,Responsibility
HONEDU49362,SoftSkill
HONEXP52999,Experience
PHESSK47689,SoftSkill
PHEREQ18175,Requirement
HONREQ50149,Responsibility
PHESKL4708,Skill
COGRES51597,Responsibility
GERREQ1701,Responsibility
UAEEXP10488,Experience
HONREQ18705,Requirement
GERRES24908,Responsibility
HONREQ49098,Skill
GEREXP3544,Experience
UAEREQ18524,Requirement
COGRES46595,Responsibility
GERREQ6023,Requirement
UAESSK10314,SoftSkill
HONSKL2834,Responsibility
COGRES29199,Responsibility
GERSKL7212,Responsibility
COGRES4319,Responsibility
PHERES26303,Responsibility
UAEEXP44500,Experience
COGEDU19917,Requirement
UAEREQ10831,Requirement
HONRES31505,Responsibility
PHESSK27426,SoftSkill
HONRES215,Responsibility
UAERES956,Responsibility
GERRES15412,Responsibility
COGREQ51856,Requirement
PHEEXP25800,Experience
COGSSK5839,SoftSkill
COGSSK13647,SoftSkill
COGRES13286,Responsibility
COGEXP31136,Requirement
INDRES8467,Responsibility
HONRES14172,Responsibility
GERSSK4824,SoftSkill
HONEDU45680,Education
UAERES47570,Responsibility
GERREQ16999,Requirement
INDSSK8461,SoftSkill
HONEXP15000,Experience
HONEXP2761,Experience
COGREQ26884,Requirement
GERREQ19658,SoftSkill
HONSKL39624,Responsibility
HONRES16911,Responsibility
UAERES51557,Responsibility
HONSKL43081,Requirement
INDRES50766,Responsibility
INDEDU1763,Education
HONRES38434,Responsibility
GEREXP42737,Experience
HONRES6506,Responsibility
PHERES15106,Responsibility
GEREDU44265,Education
UAEREQ18775,Skill
HONREQ26214,Requirement
PHEEXP4455,Experience
COGREQ37789,Requirement
COGEDU1034,Requirement
COGEDU11889,Requirement
PHERES13128,Responsibility
PHESSK30757,Requirement
PHERES20355,Responsibility
INDREQ14692,Requirement
COGSKL33660,Responsibility
COGREQ19966,Requirement
COGREQ37520,Requirement
INDSKL8250,SoftSkill
PHESSK17022,Requirement
COGREQ16140,Requirement
UAERES16971,Skill
INDSKL402,Skill
COGRES52342,Responsibility
HONSKL3711,Skill
COGEXP29019,Requirement
HONSSK24716,SoftSkill
HONEXP43510,Experience
COGSKL2255,SoftSkill
COGRES19654,Responsibility
UAEEXP18226,Experience
INDREQ36186,Responsibility
GERRES36690,Responsibility
HONREQ48459,Requirement
GERREQ2736,Requirement
HONREQ15190,Responsibility
PHERES42002,Responsibility
GERSSK2896,SoftSkill
UAERES21109,Responsibility
INDSKL45096,Skill
GERRES14350,Responsibility
INDSKL18712,Requirement
HONREQ15937,Skill
PHERES2126,Responsibility
COGRES44215,Responsibility
PHESKL33797,Responsibility
PHEEXP51026,Experience
HONSSK5981,Requirement
UAESSK11095,Responsibility
HONRES25751,Responsibility
UAERES10008,Requirement
UAERES31586,Responsibility
UAEREQ22788,Responsibility
GERSKL40397,Requirement
PHEREQ20315,Requirement
INDEXP5664,Experience
UAERES1549,Responsibility
GERSSK16486,SoftSkill
UAERES36645,Responsibility
UAEREQ1879,Requirement
PHESSK16803,SoftSkill
HONEDU43639,Education
HONSSK2054,Requirement
COGEXP30267,Experience
INDRES6264,Responsibility
UAEREQ46654,Responsibility
HONRES15548,Responsibility
COGEXP51008,Experience
INDEDU14719,Education
HONRES29919,Responsibility
COGSSK27635,SoftSkill
UAERES32831,Responsibility
COGSKL18596,Responsibility
HONEDU52022,Education
COGRES22754,Responsibility
INDSKL21970,Responsibility
INDRES31083,Responsibility
PHESSK27634,Requirement
GEREXP6872,Experience
PHEREQ36698,Responsibility
INDEXP9247,Experience
HONRES484,Responsibility
INDSSK13227,SoftSkill
UAERES27280,Responsibility
UAESKL52693,Skill
HONEDU25049,Education
COGSSK42742,Responsibility
PHEREQ12104,Requirement
UAEREQ17940,Responsibility
UAEEXP19265,Experience
COGRES23478,Responsibility
PHEREQ18593,Requirement
HONSSK19968,SoftSkill
UAEEDU34520,Education
PHEEDU7899,Education
UAESKL24123,Requirement
GERREQ12812,Requirement
GERREQ25942,Skill
COGSKL13238,Requirement
GERSSK638,Requirement
PHESKL46619,Responsibility
COGEXP16453,Experience
UAERES32347,Responsibility
PHERES15950,Responsibility
UAESKL6541,Requirement
UAERES41237,Responsibility
INDEXP18527,Responsibility
INDREQ6300,Responsibility
PHEEDU27009,Requirement
HONSSK51762,SoftSkill
HONSSK21516,Responsibility
HONEXP40357,Experience
INDEXP22409,Experience
UAEREQ44991,Education
PHERES48205,Responsibility
GERRES43714,Responsibility
UAEREQ21061,Requirement
GERSSK41423,SoftSkill
PHERES13223,Responsibility
PHESSK46106,SoftSkill
HONREQ28061,Requirement
PHESKL15703,Skill
GERSSK4718,SoftSkill
INDREQ45071,Skill
UAERES45724,Responsibility
HONSSK27442,SoftSkill
GEREXP36158,Experience
HONREQ30653,Skill
UAEEXP32283,Experience
INDRES41969,Experience
UAEREQ3158,Requirement
UAERES7123,Responsibility
GERREQ19715,Requirement
UAERES52148,Responsibility
UAERES8570,Responsibility
INDSSK37114,Responsibility
GERREQ33311,Requirement
INDREQ46041,Requirement
INDREQ14363,Requirement
PHEEXP5198,Responsibility
HONREQ1411,Responsibility
UAERES19630,Responsibility
PHEREQ3018,Requirement
INDRES43341,Responsibility
UAERES2962,Responsibility
PHEEXP7098,Requirement
HONEXP11668,Experience
HONEXP46554,Experience
HONSKL7649,Requirement
PHERES18722,Responsibility
PHEREQ2793,Responsibility
GERREQ5685,Education
PHERES13911,Responsibility
COGEXP921,Experience
INDSSK16153,SoftSkill
COGEXP46701,Experience
HONSKL9888,Requirement
INDEDU46210,Education
GERREQ15671,Requirement
UAEEXP1984,Experience
INDSKL19970,Skill
HONEXP731,Experience
INDEXP12380,Experience
PHESSK5003,Responsibility
UAERES8450,Responsibility
PHEREQ30125,Requirement
GERRES43139,Responsibility
GEREDU3388,Education
PHERES8530,Responsibility
INDEXP8204,Experience
HONEXP36922,Experience
UAEEDU22175,Education
INDREQ41928,Requirement
INDRES11172,Responsibility
UAEREQ37295,Requirement
GERRES11943,Responsibility
GEREXP8568,Experience
UAEEXP3222,Experience
GERSSK44707,Skill
COGEDU51245,Education
COGREQ494,Requirement
UAEEXP50089,Experience
PHESKL25518,SoftSkill
UAERES1619,Responsibility
HONSKL49721,Responsibility
PHESSK6724,Requirement
UAERES30305,Responsibility
HONRES22823,Responsibility
PHEEXP5696,Experience
INDRES8506,Responsibility
INDSKL14386,Requirement
UAEREQ19646,Requirement
COGSKL8257,Responsibility
GERREQ4751,Requirement
UAERES6814,Responsibility
COGREQ52181,SoftSkill
UAERES8489,Responsibility
GERSSK51100,SoftSkill
HONSKL21488,Requirement
GERRES17486,Responsibility
COGRES47070,Responsibility
GERRES22446,Responsibility
COGRES46084,Responsibility
GERREQ11626,Requirement
INDREQ1654,Experience
GERRES24280,Responsibility
PHEEXP5261,Experience
GEREXP53172,Requirement
PHEREQ20909,Requirement
COGREQ9661,Responsibility
COGSSK1715,SoftSkill
GERRES45762,Responsibility
COGEXP18018,Responsibility
GERSSK7738,SoftSkill
HONSKL5140,Requirement
PHESSK13547,Skill
COGREQ1024,Requirement
GERREQ38758,Requirement
INDREQ37545,Responsibility
GERSSK27033,SoftSkill
GERREQ51280,SoftSkill
GERRES24136,Responsibility
COGRES14032,Responsibility
INDSKL9497,Responsibility
INDREQ1893,Responsibility
COGRES13137,Responsibility
GERRES25927,Responsibility
COGREQ49633,Skill
COGEDU43575,Education
COGEXP9954,Experience
GERSKL19972,Requirement
GERRES20641,Requirement
HONSKL17908,Skill
HONEXP41901,Experience
GERREQ44421,Experience
UAESKL11669,Responsibility
PHEREQ10044,SoftSkill
GERRES3375,Responsibility
PHEREQ34329,Requirement
INDSKL50776,Requirement
UAERES50316,Responsibility
COGSSK1764,Responsibility
PHERES1229,Responsibility
HONSKL19169,Requirement
PHERES4275,Responsibility
INDEDU42700,Education
INDREQ15041,Requirement
COGEXP37940,Experience
PHERES11255,Responsibility
PHESSK17095,Requirement
PHESSK37593,SoftSkill
GERRES17563,Responsibility
UAEREQ47810,Requirement
PHERES24529,Responsibility
HONRES23817,Responsibility
UAEREQ26650,Responsibility
GERSSK4065,Requirement
COGSSK14076,Responsibility
PHEEXP25995,Experience
PHEEXP10716,Experience
UAESKL16344,Requirement
PHEREQ14998,Requirement
UAESKL14269,Requirement
UAEEDU1810,Education
GERREQ41983,Requirement
COGEXP336,Experience
UAERES3167,Responsibility
HONRES10669,SoftSkill
INDEXP3079,Experience
INDEXP22513,Experience
UAEREQ18811,Responsibility
HONEDU11674,Education
UAESSK2487,Requirement
INDSSK16526,SoftSkill
PHEREQ18639,SoftSkill
GERSKL2715,Requirement
UAEREQ52330,Requirement
HONSSK16882,Requirement
COGREQ31194,Responsibility
COGSSK2241,Skill
HONSKL35310,Requirement
